DATE,PRODUCT_ID,CHANNEL_ID,REGION,UNITS_SOLD,REVENUE,DISCOUNT_PERCENT,PROMOTION_FLAG,STOCKOUT_FLAG,PRICE
2023-04-30,SKU_044,Flipkart,North,44,201723.28000000003,0.18,0,0,5591
2023-04-17,SKU_020,D2C,East,46,89056.92000000001,0.18,0,1,2361
2023-02-04,SKU_002,D2C,North,53,64097.670000000006,0.09,1,0,1329
2023-03-10,SKU_044,D2C,South,57,107207.31,0.03,0,1,1939
2023-04-27,SKU_017,Retail,Central,50,69195.0,0.3,1,1,1977
2023-02-23,SKU_041,D2C,West,44,49389.119999999995,0.28,1,0,1559
2023-02-12,SKU_020,Flipkart,East,38,64980.0,0.0,0,0,1710
2023-06-03,SKU_023,Amazon,South,22,53373.32,0.09,0,1,2666
2023-05-26,SKU_031,Amazon,East,75,216069.75,0.11,1,0,3237
2023-01-26,SKU_027,Distributor,Central,94,390162.04000000004,0.21,0,1,5254
2023-06-15,SKU_040,D2C,South,73,215131.72999999998,0.27,1,1,4037
2023-01-21,SKU_043,Flipkart,East,24,45215.28,0.01,0,1,1903
2023-06-14,SKU_003,Amazon,South,65,195518.05,0.03,1,0,3101
2023-03-04,SKU_037,D2C,Central,70,305023.60000000003,0.18,0,1,5314
2023-02-11,SKU_011,D2C,North,41,164031.98,0.18,1,1,4879
2023-03-04,SKU_002,Amazon,South,59,110359.5,0.13,1,1,2150
2023-04-03,SKU_019,D2C,North,40,134601.6,0.16,0,0,4006
2023-06-01,SKU_036,Retail,East,80,295868.0,0.05,1,1,3893
2023-06-30,SKU_046,Distributor,North,57,154167.9,0.15,0,0,3182
2023-06-10,SKU_038,Flipkart,South,31,32176.760000000002,0.23,1,0,1348
2023-04-06,SKU_019,Retail,East,63,207149.04,0.08,0,0,3574
2023-04-21,SKU_007,Amazon,East,71,276786.4,0.2,1,1,4873
2023-04-26,SKU_029,D2C,North,53,175534.94,0.18,0,0,4039
2023-05-21,SKU_026,Amazon,North,59,226276.8,0.06,1,1,4080
2023-03-26,SKU_027,Flipkart,West,48,189619.19999999998,0.04,0,0,4115
2023-02-21,SKU_026,Distributor,North,27,40456.8,0.2,1,1,1873
2023-03-25,SKU_015,Distributor,North,46,99457.98,0.03,0,0,2229
2023-06-09,SKU_022,Amazon,North,60,99600.0,0.2,0,1,2075
2023-02-25,SKU_020,Flipkart,East,47,39773.280000000006,0.18,1,0,1032
2023-02-16,SKU_030,D2C,Central,66,178992.0,0.0,1,1,2712
2023-04-18,SKU_044,Retail,East,42,78371.16,0.21,1,0,2362
2023-01-19,SKU_018,Flipkart,Central,43,146394.36,0.16,0,0,4053
2023-02-03,SKU_018,Flipkart,West,66,258279.78,0.11,1,0,4397
2023-05-09,SKU_049,Flipkart,Central,54,170885.69999999998,0.15,1,0,3723
2023-04-28,SKU_037,Distributor,South,41,145285.14,0.09,0,1,3894
2023-04-29,SKU_036,Flipkart,Central,70,214057.9,0.27,1,1,4189
2023-02-27,SKU_009,Distributor,East,36,160818.84,0.09,1,0,4909
2023-06-14,SKU_027,Distributor,Central,35,140713.65,0.07,1,0,4323
2023-01-18,SKU_034,Amazon,North,0,0.0,0.22,0,0,4685
2023-01-07,SKU_028,Flipkart,South,38,124644.18,0.07,1,1,3527
2023-01-12,SKU_016,D2C,North,76,329393.12,0.08,0,0,4711
2023-02-06,SKU_049,D2C,North,8,8589.92,0.26,1,0,1451
2023-05-30,SKU_022,Flipkart,North,30,119356.2,0.07,1,1,4278
2023-03-12,SKU_029,Distributor,South,58,109803.28,0.24,0,1,2491
2023-06-18,SKU_033,Retail,South,5,11046.0,0.3,0,0,3156
2023-04-16,SKU_007,D2C,West,39,89008.92,0.22,1,1,2926
2023-04-25,SKU_016,Distributor,South,72,290631.6,0.05,0,1,4249
2023-02-23,SKU_024,Flipkart,West,90,507092.39999999997,0.06,1,1,5994
2023-05-16,SKU_030,Distributor,West,55,107244.5,0.15,1,1,2294
2023-06-03,SKU_008,Distributor,West,31,127977.92,0.24,0,1,5432
2023-04-05,SKU_009,Distributor,Central,30,31734.300000000003,0.21,1,0,1339
2023-04-06,SKU_008,D2C,West,52,133968.63999999998,0.17,1,0,3104
2023-02-11,SKU_043,Flipkart,West,55,192113.35,0.03,1,0,3601
2023-03-29,SKU_035,Retail,West,87,242925.75,0.15,0,1,3285
2023-05-28,SKU_030,Retail,North,69,108496.98,0.27,0,0,2154
2023-03-18,SKU_043,Amazon,Central,51,71157.24,0.23,1,0,1812
2023-03-31,SKU_016,Retail,Central,43,57725.78,0.14,1,1,1561
2023-05-20,SKU_007,Flipkart,West,110,186793.2,0.11,1,0,1908
2023-01-14,SKU_021,Flipkart,South,62,233748.06,0.09,0,0,4143
2023-01-10,SKU_007,Flipkart,East,36,120728.16,0.02,1,1,3422
2023-02-26,SKU_048,Distributor,East,45,139941.0,0.27,0,1,4260
2023-04-11,SKU_022,Flipkart,South,32,114591.36,0.22,1,1,4591
2023-06-23,SKU_047,Retail,East,1,3930.1499999999996,0.05,0,1,4137
2023-06-18,SKU_007,Distributor,Central,56,79546.88,0.08,1,0,1544
2023-02-20,SKU_028,Amazon,North,85,448529.69999999995,0.07,1,0,5674
2023-05-10,SKU_022,Distributor,South,17,46857.270000000004,0.21,1,0,3489
2023-04-27,SKU_050,D2C,South,51,101134.53,0.29,0,1,2793
2023-05-10,SKU_037,Amazon,South,35,58912.700000000004,0.23,1,0,2186
2023-04-20,SKU_029,D2C,West,60,166570.2,0.13,0,0,3191
2023-04-03,SKU_046,Amazon,Central,46,65080.799999999996,0.28,0,0,1965
2023-02-19,SKU_017,Amazon,Central,22,42504.0,0.08,0,0,2100
2023-05-24,SKU_020,Distributor,North,30,49381.2,0.14,0,1,1914
2023-01-06,SKU_022,Flipkart,North,33,88893.42,0.29,0,0,3794
2023-01-05,SKU_015,D2C,North,76,90546.4,0.26,1,1,1610
2023-03-30,SKU_010,D2C,Central,75,374962.5,0.01,0,0,5050
2023-04-20,SKU_039,Flipkart,Central,43,162039.47999999998,0.07,1,0,4052
2023-05-21,SKU_027,D2C,Central,74,121616.04000000001,0.09,0,1,1806
2023-03-28,SKU_035,Flipkart,Central,46,98980.5,0.05,1,0,2265
2023-06-16,SKU_049,D2C,North,43,109331.37,0.27,0,1,3483
2023-02-22,SKU_029,Distributor,South,51,63818.340000000004,0.11,0,1,1406
2023-06-09,SKU_005,Distributor,North,55,293279.25,0.05,1,1,5613
2023-01-17,SKU_002,Distributor,South,38,143950.08,0.04,1,0,3946
2023-01-06,SKU_050,Amazon,South,50,143370.0,0.19,1,0,3540
2023-01-10,SKU_015,Amazon,South,65,226248.75,0.09,0,0,3825
2023-06-16,SKU_023,Distributor,West,52,150535.84,0.02,0,1,2954
2023-04-29,SKU_044,Flipkart,Central,50,49012.5,0.25,0,1,1307
2023-03-24,SKU_027,D2C,West,59,182515.32,0.22,0,0,3966
2023-06-09,SKU_030,Amazon,North,63,153407.52,0.28,0,1,3382
2023-02-12,SKU_029,D2C,East,48,53568.96000000001,0.18,1,1,1361
2023-05-17,SKU_033,Retail,East,40,163724.4,0.27,1,0,5607
2023-03-04,SKU_041,Amazon,East,53,204963.72,0.26,0,0,5226
2023-04-24,SKU_044,Amazon,East,18,67415.76000000001,0.08,0,0,4071
2023-05-31,SKU_003,Flipkart,West,45,111537.00000000001,0.19,0,0,3060
2023-01-15,SKU_025,Retail,North,0,0.0,0.03,1,0,2639
2023-06-10,SKU_029,Distributor,South,16,31430.88,0.27,1,0,2691
2023-06-26,SKU_002,Amazon,West,13,31863.780000000002,0.19,1,0,3026
2023-05-18,SKU_027,Amazon,South,70,181058.5,0.15,1,0,3043
2023-01-29,SKU_034,D2C,North,50,214830.0,0.23,0,0,5580
2023-01-12,SKU_029,Retail,North,24,83610.0,0.25,0,1,4645
2023-03-02,SKU_007,Retail,South,59,95557.58,0.06,0,0,1723
2023-02-08,SKU_003,Distributor,East,69,252227.43000000002,0.09,0,1,4017
2023-05-17,SKU_047,Flipkart,East,60,74115.0,0.25,1,0,1647
2023-01-28,SKU_031,Flipkart,South,46,52706.34,0.13,1,0,1317
2023-06-04,SKU_032,Amazon,North,54,82816.56,0.08,0,1,1667
2023-03-10,SKU_040,D2C,West,68,300247.2,0.01,0,1,4460
2023-03-10,SKU_030,Flipkart,North,40,124401.2,0.23,0,1,4039
2023-03-14,SKU_047,Flipkart,South,50,173470.0,0.05,1,0,3652
2023-06-01,SKU_012,Flipkart,West,44,43695.52,0.26,0,0,1342
2023-04-25,SKU_017,Retail,East,17,36203.2,0.12,0,0,2420
2023-05-26,SKU_009,Retail,East,68,77520.0,0.25,0,1,1520
2023-03-14,SKU_011,D2C,North,91,242492.25,0.15,0,0,3135
2023-01-06,SKU_030,Amazon,Central,32,123840.0,0.14,0,0,4500
2023-04-24,SKU_009,D2C,East,69,286151.97,0.27,0,1,5681
2023-04-16,SKU_041,D2C,West,33,143985.6,0.1,0,0,4848
2023-02-05,SKU_019,Retail,South,52,220116.0,0.25,0,0,5644
2023-05-30,SKU_049,Distributor,South,80,420694.39999999997,0.02,1,0,5366
2023-05-25,SKU_040,Flipkart,South,39,128260.07999999999,0.29,1,1,4632
2023-03-26,SKU_019,Amazon,North,49,77668.92,0.16,1,0,1887
2023-02-23,SKU_026,Flipkart,West,13,49234.119999999995,0.27,0,0,5188
2023-04-11,SKU_018,Amazon,South,36,120927.95999999999,0.03,0,1,3463
2023-03-13,SKU_037,Amazon,South,11,50518.71,0.01,1,1,4639
2023-06-12,SKU_026,Flipkart,East,58,130037.16,0.21,0,1,2838
2023-06-13,SKU_039,Distributor,North,66,208982.40000000002,0.2,0,1,3958
2023-06-25,SKU_029,Amazon,West,45,93073.5,0.26,0,1,2795
2023-06-18,SKU_004,Flipkart,East,55,248472.94999999998,0.17,0,1,5443
2023-02-09,SKU_004,Amazon,Central,43,187637.81,0.11,0,0,4903
2023-06-04,SKU_001,D2C,North,64,338618.88,0.08,0,0,5751
2023-01-18,SKU_042,Retail,East,52,192859.68,0.07,1,1,3988
2023-01-17,SKU_032,Retail,North,10,42243.5,0.03,1,0,4355
2023-04-01,SKU_043,D2C,East,68,283162.2,0.15,1,1,4899
2023-04-17,SKU_008,D2C,South,42,73449.6,0.2,0,0,2186
2023-06-10,SKU_006,Amazon,South,24,19109.76,0.26,1,1,1076
2023-01-30,SKU_045,Retail,West,41,178322.94,0.27,1,0,5958
2023-05-20,SKU_032,Flipkart,South,11,45456.840000000004,0.22,0,0,5298
2023-04-01,SKU_024,Distributor,North,25,52541.50000000001,0.18,1,1,2563
2023-02-18,SKU_040,Amazon,Central,52,77272.0,0.0,1,1,1486
2023-03-03,SKU_002,Retail,Central,54,253380.96,0.16,1,0,5586
2023-02-24,SKU_019,Amazon,West,56,67928.0,0.0,0,0,1213
2023-06-08,SKU_045,Retail,South,50,45591.0,0.22,0,0,1169
2023-05-31,SKU_023,Flipkart,Central,36,114019.20000000001,0.2,0,0,3959
2023-02-14,SKU_044,Flipkart,East,48,102781.44,0.28,0,0,2974
2023-02-10,SKU_019,Distributor,West,41,184903.44,0.08,0,0,4902
2023-02-17,SKU_045,Distributor,North,17,47545.6,0.08,1,0,3040
2023-06-08,SKU_012,Retail,West,34,52139.34,0.01,1,1,1549
2023-01-23,SKU_029,Distributor,South,67,325400.91000000003,0.11,1,1,5457
2023-06-12,SKU_021,D2C,Central,81,235082.25,0.05,0,1,3055
2023-06-15,SKU_047,Distributor,North,63,228151.98,0.14,0,1,4211
2023-04-02,SKU_039,D2C,Central,80,170468.0,0.05,1,1,2243
2023-02-23,SKU_038,Amazon,Central,51,65900.16,0.04,0,1,1346
2023-03-09,SKU_003,D2C,North,84,410202.24,0.08,0,0,5308
2023-02-24,SKU_034,Flipkart,North,91,359286.2,0.05,1,0,4156
2023-04-22,SKU_023,Amazon,North,15,67762.8,0.16,1,0,5378
2023-04-30,SKU_011,Retail,Central,54,117754.56,0.16,0,1,2596
2023-05-03,SKU_036,Distributor,North,51,211920.30000000002,0.1,0,0,4617
2023-01-23,SKU_031,Amazon,South,41,204838.05,0.05,1,1,5259
2023-01-13,SKU_022,D2C,South,59,173146.12,0.06,1,0,3122
2023-06-30,SKU_024,Distributor,South,50,46048.5,0.19,1,0,1137
2023-02-23,SKU_047,Flipkart,North,35,53067.0,0.24,1,0,1995
2023-03-28,SKU_026,Retail,West,49,52148.25,0.25,1,1,1419
2023-01-21,SKU_050,Distributor,South,74,218505.72,0.13,1,0,3394
2023-05-23,SKU_032,Distributor,Central,53,72790.2,0.1,1,1,1526
2023-05-10,SKU_002,Flipkart,Central,62,85693.3,0.23,1,0,1795
2023-04-18,SKU_003,Amazon,West,44,113569.28,0.26,1,1,3488
2023-05-14,SKU_023,D2C,Central,59,282762.81,0.01,1,1,4841
2023-03-13,SKU_021,Amazon,East,25,105204.25,0.29,1,1,5927
2023-03-02,SKU_015,D2C,Central,40,150514.0,0.09,0,0,4135
2023-01-31,SKU_048,Retail,Central,47,122297.76000000001,0.22,1,0,3336
2023-02-08,SKU_047,Amazon,West,24,18774.0,0.25,1,0,1043
2023-06-02,SKU_021,Distributor,Central,33,146035.89,0.09,1,1,4863
2023-03-20,SKU_014,Amazon,Central,56,157489.91999999998,0.07,1,1,3024
2023-05-10,SKU_037,Amazon,East,52,127858.64,0.02,0,0,2509
2023-06-08,SKU_010,Amazon,Central,66,196497.84,0.02,1,0,3038
2023-05-15,SKU_028,Flipkart,North,37,81648.27,0.01,1,0,2229
2023-01-09,SKU_037,Flipkart,South,51,183731.58,0.03,0,1,3714
2023-05-20,SKU_021,Retail,West,36,102632.4,0.15,1,1,3354
2023-02-02,SKU_020,Distributor,East,64,324185.6,0.14,0,0,5890
2023-06-15,SKU_003,Retail,South,73,385247.28,0.12,1,1,5997
2023-02-07,SKU_021,D2C,South,59,289877.62,0.14,1,1,5713
2023-06-08,SKU_021,Distributor,East,71,190478.8,0.24,1,1,3530
2023-05-01,SKU_012,Distributor,South,50,146769.0,0.13,0,0,3374
2023-06-02,SKU_013,Flipkart,East,66,164103.72,0.29,0,1,3502
2023-04-14,SKU_003,Retail,Central,51,211864.71,0.29,1,0,5851
2023-02-02,SKU_045,D2C,North,29,92206.08,0.04,0,1,3312
2023-05-16,SKU_030,Amazon,North,54,114134.40000000001,0.2,0,1,2642
2023-05-29,SKU_009,Retail,East,30,27871.2,0.21,0,1,1176
2023-06-13,SKU_022,Amazon,Central,96,514200.96,0.09,0,1,5886
2023-01-12,SKU_045,Distributor,North,43,171670.19,0.29,0,0,5623
2023-03-13,SKU_049,Distributor,Central,62,288761.27999999997,0.07,1,1,5008
2023-05-03,SKU_042,Retail,North,49,203814.52,0.24,0,0,5473
2023-04-19,SKU_005,Amazon,Central,25,74651.5,0.02,1,1,3047
2023-04-06,SKU_013,Flipkart,West,12,65334.72,0.08,1,1,5918
2023-05-02,SKU_045,Flipkart,West,64,327106.56,0.12,0,1,5808
2023-02-16,SKU_036,Flipkart,South,80,80516.8,0.09,1,0,1106
2023-04-21,SKU_034,Amazon,North,35,128773.05,0.13,1,1,4229
2023-06-19,SKU_045,D2C,South,16,22613.12,0.11,0,1,1588
2023-01-16,SKU_046,Flipkart,Central,43,96784.83,0.11,0,1,2529
2023-03-31,SKU_014,D2C,East,31,83266.0,0.0,0,0,2686
2023-05-06,SKU_032,Amazon,North,36,38637.0,0.25,0,1,1431
2023-02-15,SKU_032,Retail,South,62,276154.2,0.1,0,1,4949
2023-01-14,SKU_032,Retail,South,48,112065.6,0.26,1,0,3155
2023-02-14,SKU_040,Amazon,East,33,62817.48,0.13,0,0,2188
2023-05-30,SKU_006,D2C,West,61,311825.89999999997,0.03,0,1,5270
2023-03-31,SKU_019,Distributor,West,63,219744.0,0.2,1,1,4360
2023-06-07,SKU_038,Retail,West,43,221259.08,0.06,1,1,5474
2023-01-27,SKU_046,Retail,East,52,134875.52,0.14,1,0,3016
2023-05-30,SKU_013,Distributor,South,60,208960.8,0.17,1,1,4196
2023-02-15,SKU_030,Amazon,Central,58,58204.159999999996,0.02,0,0,1024
2023-03-29,SKU_019,Distributor,Central,50,85656.0,0.14,0,1,1992
2023-02-11,SKU_013,Amazon,East,78,339640.08,0.08,0,1,4733
2023-04-01,SKU_036,Distributor,East,61,283547.51999999996,0.04,1,0,4842
2023-06-23,SKU_026,Flipkart,North,40,113832.0,0.15,0,0,3348
2023-02-16,SKU_020,D2C,West,41,96360.25,0.15,1,1,2765
2023-02-07,SKU_043,Distributor,Central,38,149043.6,0.1,0,0,4358
2023-01-22,SKU_014,Flipkart,North,62,243248.94,0.01,0,0,3963
2023-02-17,SKU_014,Flipkart,North,37,146944.76,0.14,1,1,4618
2023-04-08,SKU_021,Flipkart,East,41,195111.21,0.07,1,0,5117
2023-05-12,SKU_025,Amazon,East,71,348682.42,0.11,1,0,5518
2023-01-26,SKU_040,D2C,North,53,137805.30000000002,0.1,0,0,2889
2023-02-23,SKU_010,Amazon,South,73,115783.84000000001,0.08,0,1,1724
2023-03-02,SKU_043,Retail,Central,65,78560.3,0.11,1,0,1358
2023-01-20,SKU_018,Flipkart,West,26,74001.72,0.18,0,0,3471
2023-06-04,SKU_006,Distributor,South,47,62357.25,0.25,0,1,1769
2023-04-14,SKU_014,Flipkart,North,69,236504.4,0.12,0,1,3895
2023-05-26,SKU_012,D2C,East,25,123809.0,0.08,1,0,5383
2023-06-24,SKU_033,Amazon,East,58,210130.52000000002,0.21,0,0,4586
2023-01-12,SKU_005,Flipkart,South,49,184444.82,0.02,1,0,3841
2023-01-03,SKU_017,Amazon,South,14,19204.08,0.08,1,1,1491
2023-01-07,SKU_009,Amazon,South,52,221746.72,0.24,1,0,5611
2023-05-23,SKU_047,Retail,East,33,159661.92,0.12,1,1,5498
2023-03-15,SKU_014,Distributor,East,26,37052.08,0.08,0,1,1549
2023-04-09,SKU_012,Amazon,North,50,58566.0,0.14,0,0,1362
2023-04-21,SKU_016,Flipkart,East,11,29406.96,0.06,1,1,2844
2023-05-04,SKU_035,Flipkart,Central,36,84528.72,0.26,0,1,3173
2023-06-06,SKU_030,Distributor,West,101,234021.04,0.12,0,1,2633
2023-05-17,SKU_008,Flipkart,South,63,185125.5,0.25,0,0,3918
2023-06-20,SKU_050,Distributor,North,32,24326.399999999998,0.3,1,1,1086
2023-05-01,SKU_029,D2C,North,78,410549.88,0.11,0,0,5914
2023-04-30,SKU_036,Retail,Central,30,73737.3,0.09,0,0,2701
2023-04-04,SKU_050,Retail,East,38,129874.5,0.25,1,0,4557
2023-03-06,SKU_047,D2C,East,27,115966.08,0.04,0,1,4474
2023-05-02,SKU_024,D2C,East,55,234834.6,0.09,0,1,4692
2023-06-21,SKU_029,Distributor,East,77,90250.16,0.09,1,0,1288
2023-01-14,SKU_039,Amazon,North,30,65001.6,0.04,0,0,2257
2023-04-30,SKU_011,Flipkart,East,8,34995.200000000004,0.2,1,0,5468
2023-06-16,SKU_032,D2C,East,71,322396.8,0.12,0,1,5160
2023-03-27,SKU_018,Retail,West,81,427057.92,0.04,0,1,5492
2023-05-24,SKU_007,D2C,North,10,31613.6,0.14,1,0,3676
2023-06-03,SKU_043,Retail,North,59,70561.05,0.15,0,1,1407
2023-03-18,SKU_008,Distributor,West,54,252857.69999999998,0.05,1,0,4929
2023-06-29,SKU_037,Retail,South,34,30624.480000000003,0.19,0,1,1112
2023-04-03,SKU_006,Amazon,East,22,119525.34,0.03,1,0,5601
2023-01-31,SKU_050,Flipkart,South,69,124228.98,0.26,1,1,2433
2023-03-22,SKU_041,Amazon,North,53,125307.90000000001,0.1,0,1,2627
2023-04-06,SKU_026,Distributor,West,55,273397.85,0.17,1,1,5989
2023-03-12,SKU_008,Retail,East,37,72548.86,0.21,1,1,2482
2023-05-02,SKU_046,Retail,East,33,139444.47,0.13,1,1,4857
2023-03-22,SKU_005,Amazon,North,0,0.0,0.29,1,1,1146
2023-04-29,SKU_026,Retail,West,45,143941.95,0.21,1,1,4049
2023-03-14,SKU_011,D2C,East,78,61760.4,0.26,1,0,1070
2023-03-23,SKU_028,D2C,South,32,122841.59999999999,0.3,0,0,5484
2023-03-19,SKU_030,Flipkart,South,19,59961.72,0.09,0,1,3468
2023-04-01,SKU_002,Flipkart,South,58,80886.8,0.05,1,1,1468
2023-04-10,SKU_029,Distributor,Central,62,68842.32,0.24,1,0,1461
2023-02-20,SKU_043,D2C,South,38,75593.4,0.05,0,1,2094
2023-01-29,SKU_009,Amazon,West,43,185102.53,0.21,0,0,5449
2023-01-20,SKU_013,D2C,North,55,130585.95,0.07,1,1,2553
2023-06-07,SKU_026,D2C,North,46,76663.14,0.27,0,0,2283
2023-05-09,SKU_048,Amazon,North,70,170632.69999999998,0.03,0,1,2513
2023-01-20,SKU_030,D2C,West,98,341769.12,0.12,0,0,3963
2023-04-20,SKU_039,Flipkart,West,15,59197.5,0.25,1,0,5262
2023-06-19,SKU_013,Flipkart,Central,74,178955.68,0.24,1,0,3182
2023-05-05,SKU_014,Amazon,Central,52,185352.96,0.04,1,1,3713
2023-02-25,SKU_041,D2C,Central,77,136205.3,0.05,0,0,1862
2023-03-01,SKU_038,Retail,Central,64,140797.44,0.19,1,0,2716
2023-01-29,SKU_007,D2C,East,51,205117.91999999998,0.02,0,0,4104
2023-02-25,SKU_030,Retail,North,65,261713.40000000002,0.22,0,1,5162
2023-04-09,SKU_004,Retail,Central,42,125594.28,0.26,1,0,4041
2023-05-29,SKU_007,D2C,East,34,156908.63999999998,0.16,0,0,5494
2023-01-20,SKU_008,Retail,South,66,325248.0,0.12,1,0,5600
2023-04-03,SKU_024,Distributor,Central,33,80992.23,0.17,0,1,2957
2023-05-11,SKU_037,Amazon,North,62,55565.64,0.22,0,1,1149
2023-05-25,SKU_031,Distributor,West,50,259031.5,0.09,0,1,5693
2023-03-03,SKU_009,Distributor,North,3,5976.719999999999,0.28,0,1,2767
2023-06-27,SKU_001,Flipkart,North,38,132321.32,0.14,1,1,4049
2023-04-01,SKU_032,Amazon,West,56,114103.36,0.24,1,0,2681
2023-03-29,SKU_016,Retail,South,41,175356.59,0.17,0,1,5153
2023-02-06,SKU_038,Flipkart,East,0,0.0,0.17,1,1,4738
2023-06-15,SKU_009,Retail,West,76,163714.63999999998,0.26,1,0,2911
2023-02-20,SKU_042,Flipkart,North,53,211228.32,0.24,0,0,5244
2023-04-10,SKU_004,Distributor,South,58,67972.52,0.23,0,1,1522
2023-04-01,SKU_017,Distributor,West,40,99136.0,0.2,0,0,3098
2023-06-07,SKU_037,Distributor,South,60,172938.0,0.05,1,0,3034
2023-02-14,SKU_035,Distributor,East,86,162395.52,0.04,1,0,1967
2023-02-18,SKU_017,Amazon,South,35,152916.75,0.05,1,0,4599
2023-04-18,SKU_008,Distributor,East,83,180981.5,0.11,1,1,2450
2023-06-13,SKU_005,Amazon,North,57,165861.44999999998,0.05,0,0,3063
2023-04-12,SKU_030,Retail,East,32,51374.4,0.23,1,1,2085
2023-01-13,SKU_002,Retail,Central,94,482896.8,0.1,0,1,5708
2023-01-28,SKU_023,Amazon,South,57,301592.7,0.1,0,1,5879
2023-04-30,SKU_031,Distributor,West,63,91751.94,0.13,0,0,1674
2023-03-19,SKU_020,Amazon,Central,44,97775.04,0.06,0,1,2364
2023-06-11,SKU_040,D2C,East,34,36369.799999999996,0.05,1,1,1126
2023-06-19,SKU_048,Amazon,East,53,152893.34,0.03,0,1,2974
2023-06-17,SKU_036,D2C,East,81,348243.3,0.15,1,1,5058
2023-06-22,SKU_041,Retail,South,43,145899.0,0.25,1,0,4524
2023-03-04,SKU_013,Flipkart,North,49,250952.52000000002,0.09,0,1,5628
2023-06-26,SKU_034,Retail,East,79,298120.72,0.14,0,1,4388
2023-03-06,SKU_038,D2C,Central,43,192338.14,0.21,0,0,5662
2023-06-08,SKU_048,Amazon,North,60,279180.0,0.1,0,1,5170
2023-05-21,SKU_015,D2C,East,67,330271.14,0.13,0,0,5666
2023-06-19,SKU_031,Amazon,North,46,214107.0,0.13,0,0,5350
2023-01-25,SKU_006,Flipkart,South,56,174758.63999999998,0.13,0,1,3587
2023-04-25,SKU_046,Flipkart,West,63,141018.57,0.01,0,0,2261
2023-03-16,SKU_014,Retail,North,41,148313.81,0.21,1,1,4579
2023-02-01,SKU_022,Flipkart,South,66,288363.24,0.19,0,1,5394
2023-04-24,SKU_019,Amazon,North,39,175184.1,0.1,0,0,4991
2023-02-09,SKU_041,Retail,East,36,157897.44,0.06,1,0,4666
2023-03-21,SKU_015,D2C,North,19,47319.5,0.15,0,0,2930
2023-04-13,SKU_036,Retail,East,39,186357.99000000002,0.09,1,0,5251
2023-01-17,SKU_041,Flipkart,West,33,104376.68999999999,0.07,1,0,3401
2023-03-22,SKU_035,D2C,North,41,37234.56,0.14,0,0,1056
2023-06-08,SKU_007,Flipkart,Central,62,258895.25999999998,0.17,1,1,5031
2023-04-21,SKU_045,Distributor,North,15,65601.45,0.27,0,1,5991
2023-06-10,SKU_039,Amazon,Central,10,39675.5,0.27,1,0,5435
2023-02-23,SKU_043,Retail,South,35,77779.45,0.03,1,0,2291
2023-06-10,SKU_040,Retail,North,59,328795.2,0.04,0,0,5805
2023-05-22,SKU_007,Amazon,North,55,96180.15,0.29,0,0,2463
2023-01-02,SKU_009,Amazon,Central,34,106024.24,0.14,1,1,3626
2023-01-27,SKU_006,Amazon,West,73,201278.52000000002,0.08,1,0,2997
2023-04-12,SKU_009,D2C,South,36,159300.0,0.25,0,1,5900
2023-06-13,SKU_012,Flipkart,East,59,252835.65,0.11,1,1,4815
2023-02-05,SKU_007,D2C,East,42,77651.28,0.07,0,1,1988
2023-06-23,SKU_030,D2C,South,32,139955.2,0.12,0,1,4970
2023-03-22,SKU_044,Retail,East,37,162108.84,0.13,0,0,5036
2023-01-08,SKU_035,D2C,North,64,261250.56,0.13,0,1,4692
2023-06-11,SKU_047,Retail,West,57,197592.78,0.23,1,1,4502
2023-06-11,SKU_017,D2C,Central,69,75710.25,0.05,1,0,1155
2023-03-10,SKU_035,Flipkart,West,57,243244.08,0.28,1,0,5927
2023-01-21,SKU_038,D2C,North,17,27363.2,0.2,1,1,2012
2023-05-05,SKU_025,Flipkart,East,92,338821.27999999997,0.02,0,0,3758
2023-03-26,SKU_014,Flipkart,South,57,102728.81999999999,0.03,0,0,1858
2023-01-16,SKU_012,Retail,West,60,69225.0,0.29,1,1,1625
2023-03-04,SKU_020,Distributor,West,42,207035.63999999998,0.13,1,1,5666
2023-04-25,SKU_003,Flipkart,South,72,298247.04000000004,0.09,1,0,4552
2023-05-21,SKU_038,D2C,Central,28,57854.16,0.22,0,1,2649
2023-06-12,SKU_034,Amazon,South,62,193214.94,0.27,1,0,4269
2023-05-24,SKU_001,Retail,North,8,13273.6,0.15,1,1,1952
2023-06-14,SKU_040,Amazon,North,63,87064.73999999999,0.07,0,0,1486
2023-01-18,SKU_008,Distributor,West,28,82839.68000000001,0.12,1,0,3362
2023-01-29,SKU_047,D2C,South,55,50529.6,0.13,0,0,1056
2023-01-29,SKU_031,Flipkart,Central,77,140971.6,0.08,1,1,1990
2023-01-02,SKU_027,Retail,South,66,82999.62,0.11,1,0,1413
2023-03-14,SKU_036,Distributor,West,74,95477.76,0.04,0,1,1344
2023-02-24,SKU_034,D2C,West,72,320348.16,0.12,1,0,5056
2023-03-20,SKU_002,Retail,North,39,60538.14000000001,0.18,0,1,1893
2023-05-12,SKU_006,Distributor,South,61,108467.76,0.07,1,0,1912
2023-05-02,SKU_008,Retail,North,15,31380.0,0.2,0,1,2615
2023-02-19,SKU_010,Distributor,East,36,143094.6,0.01,0,1,4015
2023-04-15,SKU_029,D2C,Central,77,211392.71999999997,0.07,1,1,2952
2023-02-16,SKU_011,D2C,Central,42,119992.31999999999,0.04,1,0,2976
